"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.9917034,0,3
"moudov",0.7598367,0,3
"norbob",0.9699387,2,5
"rewbla",0.48952037,3,6
"cliswa",0.9832799,9,12
"whevir",0.42272553,13,16
"reevir1",0.9774924,17,20
"fiespa",0.99914753,18,21
"rebwoo",0.965747,27,30
"normoc",0.410378,27,30
"comgra",0.6217424,29,32
"balori",0.67638975,30,33
"prawar",0.99853796,37,40
"orcori",0.9987792,43,46
"sumtan",0.2556197,51,54
"carwre",0.95448136,57,60
"amegfi",0.9270031,60,63
"bnhcow",0.40868092,66,69
"indbun",0.995697,71,74
"whtspa",0.8181898,76,79
"pinwar",0.41742188,84,87
"houspa",0.77952135,85,88
"tuftit",0.98437357,96,99
"yebcha",0.4365473,100,103
"comyel",0.79153806,101,104
